 format: day,hour,forecast,value  location:60_127 Start : 20150101 
 4,1700,+16,60.000000 
 4,1700,+19,85.000000 
 4,1700,+22,90.000000 
 4,1700,+25,85.000000 
 4,1700,+28,75.000000 
 4,1700,+31,55.000000 
 4,1700,+34,35.000000 
 4,1700,+37,30.000000 
 4,1700,+40,35.000000 
 4,1700,+43,40.000000 
 4,1700,+46,45.000000 
 4,2000,+4,65.000000 
 4,2000,+7,45.000000 
 4,2000,+10,45.000000 
 4,2000,+13,60.000000 
 4,2000,+16,85.000000 
 4,2000,+19,90.000000 
 4,2000,+22,85.000000 
 4,2000,+25,75.000000 
 4,2000,+28,55.000000 
 4,2000,+31,35.000000 
 4,2000,+34,25.000000 
 4,2000,+37,25.000000 
 4,2000,+40,35.000000 
 4,2000,+43,40.000000 
 4,2000,+46,45.000000 
 4,2000,+49,40.000000 
 4,2000,+52,30.000000 
 4,2000,+55,20.000000 
 4,2000,+58,25.000000 
 4,2000,+61,35.000000 
 4,2000,+64,40.000000 
 4,2000,+67,45.000000 
 4,2300,+4,50.000000 
 4,2300,+7,45.000000 
 4,2300,+10,60.000000 
 4,2300,+13,85.000000 
 4,2300,+16,90.000000 
 4,2300,+19,85.000000 
 4,2300,+22,75.000000 
 4,2300,+25,55.000000 
 4,2300,+28,35.000000 
 4,2300,+31,25.000000 
 4,2300,+34,25.000000 
 4,2300,+37,35.000000 
 4,2300,+40,40.000000 
 4,2300,+43,45.000000 
 4,2300,+46,40.000000 
 4,2300,+49,30.000000 
 4,2300,+52,20.000000 
 4,2300,+55,25.000000 
 4,2300,+58,35.000000 
 4,2300,+61,40.000000 
 4,2300,+64,45.000000 
 5,0200,+4,45.000000 
 5,0200,+7,60.000000 
 5,0200,+10,85.000000 
 5,0200,+13,90.000000 
 5,0200,+16,85.000000 
 5,0200,+19,75.000000 
 5,0200,+22,55.000000 
 5,0200,+25,35.000000 
 5,0200,+28,25.000000 
 5,0200,+31,25.000000 
 5,0200,+34,35.000000 
 5,0200,+37,40.000000 
 5,0200,+40,45.000000 
 5,0200,+43,40.000000 
 5,0200,+46,30.000000 
 5,0200,+49,20.000000 
 5,0200,+52,25.000000 
 5,0200,+55,35.000000 
 5,0200,+58,40.000000 
 5,0200,+61,45.000000 
 5,0500,+4,60.000000 
 5,0500,+7,85.000000 
 5,0500,+10,90.000000 
 5,0500,+13,85.000000 
 5,0500,+16,75.000000 
 5,0500,+19,55.000000 
 5,0500,+22,35.000000 
 5,0500,+25,25.000000 
 5,0500,+28,25.000000 
 5,0500,+31,35.000000 
 5,0500,+34,40.000000 
 5,0500,+37,45.000000 
 5,0500,+40,40.000000 
 5,0500,+43,30.000000 
