 format: day,hour,forecast,value  location:60_127 Start : 20160101 
 4,2300,+34,272.000000 
 4,2300,+37,312.000000 
 4,2300,+40,315.000000 
 4,2300,+43,287.000000 
 4,2300,+46,299.000000 
 4,2300,+49,307.000000 
 4,2300,+52,299.000000 
 4,2300,+55,298.000000 
 4,2300,+58,297.000000 
 4,2300,+61,294.000000 
 4,2300,+64,295.000000 
 5,0200,+4,312.000000 
 5,0200,+7,315.000000 
 5,0200,+10,270.000000 
 5,0200,+13,270.000000 
 5,0200,+16,225.000000 
 5,0200,+19,225.000000 
 5,0200,+22,225.000000 
 5,0200,+25,270.000000 
 5,0200,+28,282.000000 
 5,0200,+31,272.000000 
 5,0200,+34,312.000000 
 5,0200,+37,315.000000 
 5,0200,+40,287.000000 
 5,0200,+43,299.000000 
 5,0200,+46,307.000000 
 5,0200,+49,299.000000 
 5,0200,+52,298.000000 
 5,0200,+55,297.000000 
 5,0200,+58,294.000000 
 5,0200,+61,295.000000 
 5,0500,+4,315.000000 
 5,0500,+7,270.000000 
 5,0500,+10,270.000000 
 5,0500,+13,225.000000 
 5,0500,+16,225.000000 
 5,0500,+19,225.000000 
 5,0500,+22,270.000000 
 5,0500,+25,282.000000 
 5,0500,+28,272.000000 
 5,0500,+31,312.000000 
 5,0500,+34,315.000000 
 5,0500,+37,287.000000 
 5,0500,+40,299.000000 
 5,0500,+43,307.000000 
 5,0500,+46,299.000000 
 5,0500,+49,298.000000 
 5,0500,+52,297.000000 
 5,0500,+55,294.000000 
 5,0500,+58,295.000000 
 5,0800,+4,315.000000 
 5,0800,+7,315.000000 
 5,0800,+10,270.000000 
 5,0800,+13,315.000000 
 5,0800,+16,315.000000 
 5,0800,+19,288.000000 
 5,0800,+22,272.000000 
 5,0800,+25,287.000000 
 5,0800,+28,315.000000 
 5,0800,+31,326.000000 
 5,0800,+34,292.000000 
 5,0800,+37,290.000000 
 5,0800,+40,294.000000 
 5,0800,+43,295.000000 
 5,0800,+46,270.000000 
 5,0800,+49,296.000000 
 5,0800,+52,297.000000 
 5,0800,+55,296.000000 
 5,1100,+4,315.000000 
 5,1100,+7,270.000000 
 5,1100,+10,315.000000 
 5,1100,+13,315.000000 
 5,1100,+16,288.000000 
 5,1100,+19,272.000000 
 5,1100,+22,287.000000 
 5,1100,+25,315.000000 
 5,1100,+28,326.000000 
 5,1100,+31,292.000000 
 5,1100,+34,290.000000 
 5,1100,+37,294.000000 
 5,1100,+40,295.000000 
 5,1100,+43,270.000000 
 5,1100,+46,296.000000 
 5,1100,+49,297.000000 
 5,1100,+52,296.000000 
 5,1400,+4,270.000000 
 5,1400,+7,315.000000 
 5,1400,+10,315.000000 
 5,1400,+13,288.000000 
 5,1400,+16,272.000000 
 5,1400,+19,287.000000 
 5,1400,+22,315.000000 
 5,1400,+25,326.000000 
 5,1400,+28,292.000000 
 5,1400,+31,290.000000 
 5,1400,+34,294.000000 
