 format: day,hour,forecast,value  location:60_127 Start : 20160101 
 5,1700,+19,63.000000 
 5,1700,+22,62.000000 
 5,1700,+25,56.000000 
 5,1700,+28,55.000000 
 5,1700,+31,46.000000 
 5,1700,+34,33.000000 
 5,1700,+37,32.000000 
 5,1700,+40,35.000000 
 5,1700,+43,44.000000 
 5,1700,+46,45.000000 
 5,2000,+4,54.000000 
 5,2000,+7,45.000000 
 5,2000,+10,47.000000 
 5,2000,+13,58.000000 
 5,2000,+16,63.000000 
 5,2000,+19,62.000000 
 5,2000,+22,56.000000 
 5,2000,+25,55.000000 
 5,2000,+28,46.000000 
 5,2000,+31,33.000000 
 5,2000,+34,32.000000 
 5,2000,+37,35.000000 
 5,2000,+40,44.000000 
 5,2000,+43,45.000000 
 5,2000,+46,53.000000 
 5,2000,+49,54.000000 
 5,2000,+52,52.000000 
 5,2000,+55,40.000000 
 5,2000,+58,41.000000 
 5,2000,+61,52.000000 
 5,2000,+64,49.000000 
 5,2000,+67,49.000000 
 5,2300,+4,45.000000 
 5,2300,+7,47.000000 
 5,2300,+10,58.000000 
 5,2300,+13,63.000000 
 5,2300,+16,62.000000 
 5,2300,+19,56.000000 
 5,2300,+22,55.000000 
 5,2300,+25,46.000000 
 5,2300,+28,33.000000 
 5,2300,+31,32.000000 
 5,2300,+34,35.000000 
 5,2300,+37,44.000000 
 5,2300,+40,45.000000 
 5,2300,+43,53.000000 
 5,2300,+46,54.000000 
 5,2300,+49,52.000000 
 5,2300,+52,40.000000 
 5,2300,+55,41.000000 
 5,2300,+58,52.000000 
 5,2300,+61,49.000000 
 5,2300,+64,49.000000 
 6,0200,+4,40.000000 
 6,0200,+7,50.000000 
 6,0200,+10,60.000000 
 6,0200,+13,65.000000 
 6,0200,+16,70.000000 
 6,0200,+19,70.000000 
 6,0200,+22,50.000000 
 6,0200,+25,40.000000 
 6,0200,+28,30.000000 
 6,0200,+31,40.000000 
 6,0200,+34,50.000000 
 6,0200,+37,60.000000 
 6,0200,+40,65.000000 
 6,0200,+43,65.000000 
 6,0200,+46,50.000000 
 6,0200,+49,40.000000 
 6,0200,+52,35.000000 
 6,0200,+55,45.000000 
 6,0200,+58,55.000000 
 6,0200,+61,65.000000 
 6,0500,+4,50.000000 
 6,0500,+7,60.000000 
 6,0500,+10,65.000000 
 6,0500,+13,70.000000 
 6,0500,+16,70.000000 
 6,0500,+19,50.000000 
 6,0500,+22,40.000000 
 6,0500,+25,30.000000 
 6,0500,+28,40.000000 
 6,0500,+31,50.000000 
 6,0500,+34,60.000000 
 6,0500,+37,65.000000 
 6,0500,+40,65.000000 
 6,0500,+43,50.000000 
 6,0500,+46,40.000000 
 6,0500,+49,35.000000 
 6,0500,+52,45.000000 
 6,0500,+55,55.000000 
 6,0500,+58,65.000000 
 6,0800,+4,60.000000 
 6,0800,+7,65.000000 
 6,0800,+10,70.000000 
 6,0800,+13,70.000000 
 6,0800,+16,50.000000 
 6,0800,+19,40.000000 
 6,0800,+22,30.000000 
 6,0800,+25,40.000000 
 6,0800,+28,50.000000 
 6,0800,+31,60.000000 
 6,0800,+34,65.000000 
 6,0800,+37,65.000000 
 6,0800,+40,50.000000 
 6,0800,+43,40.000000 
 6,0800,+46,35.000000 
 6,0800,+49,45.000000 
 6,0800,+52,55.000000 
 6,0800,+55,65.000000 
 6,1100,+4,70.000000 
 6,1100,+7,70.000000 
 6,1100,+10,70.000000 
 6,1100,+13,50.000000 
 6,1100,+16,40.000000 
 6,1100,+19,30.000000 
 6,1100,+22,40.000000 
 6,1100,+25,50.000000 
 6,1100,+28,60.000000 
 6,1100,+31,65.000000 
 6,1100,+34,65.000000 
 6,1100,+37,50.000000 
 6,1100,+40,40.000000 
 6,1100,+43,35.000000 
 6,1100,+46,45.000000 
 6,1100,+49,55.000000 
 6,1100,+52,65.000000 
 6,1400,+4,70.000000 
 6,1400,+7,70.000000 
 6,1400,+10,50.000000 
 6,1400,+13,40.000000 
 6,1400,+16,30.000000 
 6,1400,+19,40.000000 
 6,1400,+22,50.000000 
 6,1400,+25,60.000000 
 6,1400,+28,65.000000 
 6,1400,+31,65.000000 
 6,1400,+34,50.000000 
 6,1400,+37,40.000000 
 6,1400,+40,35.000000 
 6,1400,+43,45.000000 
 6,1400,+46,55.000000 
 6,1400,+49,65.000000 
 6,1700,+4,70.000000 
 6,1700,+7,50.000000 
 6,1700,+10,40.000000 
 6,1700,+13,30.000000 
 6,1700,+16,40.000000 
 6,1700,+19,50.000000 
 6,1700,+22,60.000000 
 6,1700,+25,65.000000 
