A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,3/25/2015 22:00,2015,3,25,22,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/25/2015 23:00,2015,3,25,23,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 0:00,2015,3,26,0,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 1:00,2015,3,26,1,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 2:00,2015,3,26,2,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 3:00,2015,3,26,3,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 4:00,2015,3,26,4,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 5:00,2015,3,26,5,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 6:00,2015,3,26,6,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 7:00,2015,3,26,7,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 8:00,2015,3,26,8,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 9:00,2015,3,26,9,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 10:00,2015,3,26,10,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,3/26/2015 11:00,2015,3,26,11,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 12:00,2015,3,26,12,115,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 13:00,2015,3,26,13,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 14:00,2015,3,26,14,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 15:00,2015,3,26,15,95,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 16:00,2015,3,26,16,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 17:00,2015,3,26,17,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 18:00,2015,3,26,18,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 19:00,2015,3,26,19,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 20:00,2015,3,26,20,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 21:00,2015,3,26,21,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 22:00,2015,3,26,22,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/26/2015 23:00,2015,3,26,23,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 0:00,2015,3,27,0,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 1:00,2015,3,27,1,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 2:00,2015,3,27,2,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 3:00,2015,3,27,3,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 4:00,2015,3,27,4,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 5:00,2015,3,27,5,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 6:00,2015,3,27,6,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 7:00,2015,3,27,7,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 8:00,2015,3,27,8,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 9:00,2015,3,27,9,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 10:00,2015,3,27,10,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 11:00,2015,3,27,11,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 12:00,2015,3,27,12,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 13:00,2015,3,27,13,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 14:00,2015,3,27,14,103,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 15:00,2015,3,27,15,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 16:00,2015,3,27,16,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 17:00,2015,3,27,17,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 18:00,2015,3,27,18,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 19:00,2015,3,27,19,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 20:00,2015,3,27,20,132,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 21:00,2015,3,27,21,124,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 22:00,2015,3,27,22,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/27/2015 23:00,2015,3,27,23,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 0:00,2015,3,28,0,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 1:00,2015,3,28,1,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 2:00,2015,3,28,2,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 3:00,2015,3,28,3,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 4:00,2015,3,28,4,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 5:00,2015,3,28,5,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 6:00,2015,3,28,6,84,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 7:00,2015,3,28,7,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 8:00,2015,3,28,8,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 9:00,2015,3,28,9,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 10:00,2015,3,28,10,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 11:00,2015,3,28,11,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 12:00,2015,3,28,12,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 13:00,2015,3,28,13,89,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 14:00,2015,3,28,14,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 15:00,2015,3,28,15,96,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 16:00,2015,3,28,16,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 17:00,2015,3,28,17,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 18:00,2015,3,28,18,121,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 19:00,2015,3,28,19,130,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 20:00,2015,3,28,20,136,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 21:00,2015,3,28,21,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 22:00,2015,3,28,22,144,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/28/2015 23:00,2015,3,28,23,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 0:00,2015,3,29,0,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 1:00,2015,3,29,1,134,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 2:00,2015,3,29,2,137,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 3:00,2015,3,29,3,144,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 4:00,2015,3,29,4,153,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 5:00,2015,3,29,5,164,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 6:00,2015,3,29,6,192,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 7:00,2015,3,29,7,172,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 8:00,2015,3,29,8,200,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 9:00,2015,3,29,9,152,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 10:00,2015,3,29,10,117,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 11:00,2015,3,29,11,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 12:00,2015,3,29,12,165,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 13:00,2015,3,29,13,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 14:00,2015,3,29,14,114,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 15:00,2015,3,29,15,174,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 16:00,2015,3,29,16,145,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 17:00,2015,3,29,17,137,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 18:00,2015,3,29,18,128,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 19:00,2015,3,29,19,155,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 20:00,2015,3,29,20,151,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 21:00,2015,3,29,21,151,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 22:00,2015,3,29,22,160,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/29/2015 23:00,2015,3,29,23,190,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 0:00,2015,3,30,0,169,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 1:00,2015,3,30,1,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 2:00,2015,3,30,2,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 3:00,2015,3,30,3,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 4:00,2015,3,30,4,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 5:00,2015,3,30,5,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 6:00,2015,3,30,6,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 7:00,2015,3,30,7,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 8:00,2015,3,30,8,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 9:00,2015,3,30,9,121,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 10:00,2015,3,30,10,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 11:00,2015,3,30,11,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 12:00,2015,3,30,12,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 13:00,2015,3,30,13,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 14:00,2015,3,30,14,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 15:00,2015,3,30,15,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 16:00,2015,3,30,16,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 17:00,2015,3,30,17,94,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 18:00,2015,3,30,18,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 19:00,2015,3,30,19,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 20:00,2015,3,30,20,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 21:00,2015,3,30,21,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 22:00,2015,3,30,22,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/30/2015 23:00,2015,3,30,23,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 0:00,2015,3,31,0,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 1:00,2015,3,31,1,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 2:00,2015,3,31,2,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 3:00,2015,3,31,3,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 4:00,2015,3,31,4,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 5:00,2015,3,31,5,93,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 6:00,2015,3,31,6,93,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 7:00,2015,3,31,7,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 8:00,2015,3,31,8,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 9:00,2015,3,31,9,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 10:00,2015,3,31,10,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 11:00,2015,3,31,11,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 12:00,2015,3,31,12,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 13:00,2015,3,31,13,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 14:00,2015,3,31,14,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 15:00,2015,3,31,15,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 16:00,2015,3,31,16,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 17:00,2015,3,31,17,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 18:00,2015,3,31,18,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 19:00,2015,3,31,19,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 20:00,2015,3,31,20,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 21:00,2015,3,31,21,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 22:00,2015,3,31,22,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,3/31/2015 23:00,2015,3,31,23,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 0:00,2015,4,1,0,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 1:00,2015,4,1,1,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 2:00,2015,4,1,2,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 3:00,2015,4,1,3,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 4:00,2015,4,1,4,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 5:00,2015,4,1,5,67,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 6:00,2015,4,1,6,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 7:00,2015,4,1,7,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 8:00,2015,4,1,8,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 9:00,2015,4,1,9,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 10:00,2015,4,1,10,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 11:00,2015,4,1,11,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 12:00,2015,4,1,12,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 13:00,2015,4,1,13,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 14:00,2015,4,1,14,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 15:00,2015,4,1,15,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 16:00,2015,4,1,16,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 17:00,2015,4,1,17,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 18:00,2015,4,1,18,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 19:00,2015,4,1,19,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 20:00,2015,4,1,20,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 21:00,2015,4,1,21,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 22:00,2015,4,1,22,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/1/2015 23:00,2015,4,1,23,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 0:00,2015,4,2,0,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 1:00,2015,4,2,1,103,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 2:00,2015,4,2,2,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 3:00,2015,4,2,3,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 4:00,2015,4,2,4,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 5:00,2015,4,2,5,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 6:00,2015,4,2,6,93,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 7:00,2015,4,2,7,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 8:00,2015,4,2,8,131,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 9:00,2015,4,2,9,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 10:00,2015,4,2,10,139,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 11:00,2015,4,2,11,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 12:00,2015,4,2,12,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 13:00,2015,4,2,13,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 14:00,2015,4,2,14,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 15:00,2015,4,2,15,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 16:00,2015,4,2,16,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,4/2/2015 17:00,2015,4,2,17,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 18:00,2015,4,2,18,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 19:00,2015,4,2,19,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 20:00,2015,4,2,20,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 21:00,2015,4,2,21,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 22:00,2015,4,2,22,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/2/2015 23:00,2015,4,2,23,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 0:00,2015,4,3,0,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 1:00,2015,4,3,1,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 2:00,2015,4,3,2,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 3:00,2015,4,3,3,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 4:00,2015,4,3,4,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 5:00,2015,4,3,5,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 6:00,2015,4,3,6,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 7:00,2015,4,3,7,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 8:00,2015,4,3,8,78,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 9:00,2015,4,3,9,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 10:00,2015,4,3,10,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 11:00,2015,4,3,11,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 12:00,2015,4,3,12,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 13:00,2015,4,3,13,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 14:00,2015,4,3,14,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 15:00,2015,4,3,15,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 16:00,2015,4,3,16,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 17:00,2015,4,3,17,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 18:00,2015,4,3,18,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 19:00,2015,4,3,19,75,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 20:00,2015,4,3,20,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 21:00,2015,4,3,21,88,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 22:00,2015,4,3,22,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/3/2015 23:00,2015,4,3,23,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 0:00,2015,4,4,0,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 1:00,2015,4,4,1,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 2:00,2015,4,4,2,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 3:00,2015,4,4,3,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 4:00,2015,4,4,4,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 5:00,2015,4,4,5,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 6:00,2015,4,4,6,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 7:00,2015,4,4,7,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 8:00,2015,4,4,8,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 9:00,2015,4,4,9,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 10:00,2015,4,4,10,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 11:00,2015,4,4,11,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 12:00,2015,4,4,12,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 13:00,2015,4,4,13,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,4/4/2015 14:00,2015,4,4,14,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 15:00,2015,4,4,15,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 16:00,2015,4,4,16,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 17:00,2015,4,4,17,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 18:00,2015,4,4,18,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 19:00,2015,4,4,19,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 20:00,2015,4,4,20,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 21:00,2015,4,4,21,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 22:00,2015,4,4,22,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/4/2015 23:00,2015,4,4,23,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 0:00,2015,4,5,0,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 1:00,2015,4,5,1,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 2:00,2015,4,5,2,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 3:00,2015,4,5,3,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 4:00,2015,4,5,4,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 5:00,2015,4,5,5,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 6:00,2015,4,5,6,65,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 7:00,2015,4,5,7,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 8:00,2015,4,5,8,111,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 9:00,2015,4,5,9,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 10:00,2015,4,5,10,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 11:00,2015,4,5,11,116,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 12:00,2015,4,5,12,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 13:00,2015,4,5,13,84,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 14:00,2015,4,5,14,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 15:00,2015,4,5,15,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 16:00,2015,4,5,16,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 17:00,2015,4,5,17,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 18:00,2015,4,5,18,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 19:00,2015,4,5,19,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 20:00,2015,4,5,20,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 21:00,2015,4,5,21,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 22:00,2015,4,5,22,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/5/2015 23:00,2015,4,5,23,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 0:00,2015,4,6,0,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 1:00,2015,4,6,1,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 2:00,2015,4,6,2,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 3:00,2015,4,6,3,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 4:00,2015,4,6,4,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 5:00,2015,4,6,5,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 6:00,2015,4,6,6,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 7:00,2015,4,6,7,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 8:00,2015,4,6,8,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/6/2015 9:00,2015,4,6,9,22,µg/m³,1 Hr,Valid
