A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,6/22/2016 22:00,2016,6,22,22,0,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/22/2016 23:00,2016,6,22,23,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 0:00,2016,6,23,0,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 1:00,2016,6,23,1,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 2:00,2016,6,23,2,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 3:00,2016,6,23,3,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 4:00,2016,6,23,4,2,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 5:00,2016,6,23,5,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 6:00,2016,6,23,6,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 7:00,2016,6,23,7,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 8:00,2016,6,23,8,82,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 9:00,2016,6,23,9,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 10:00,2016,6,23,10,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 11:00,2016,6,23,11,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 12:00,2016,6,23,12,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 13:00,2016,6,23,13,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 14:00,2016,6,23,14,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 15:00,2016,6,23,15,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 16:00,2016,6,23,16,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 17:00,2016,6,23,17,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 18:00,2016,6,23,18,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 19:00,2016,6,23,19,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 20:00,2016,6,23,20,75,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 21:00,2016,6,23,21,0,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 22:00,2016,6,23,22,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/23/2016 23:00,2016,6,23,23,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 0:00,2016,6,24,0,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 1:00,2016,6,24,1,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 2:00,2016,6,24,2,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 3:00,2016,6,24,3,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 4:00,2016,6,24,4,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 5:00,2016,6,24,5,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 6:00,2016,6,24,6,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 7:00,2016,6,24,7,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 8:00,2016,6,24,8,1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 9:00,2016,6,24,9,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 10:00,2016,6,24,10,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 11:00,2016,6,24,11,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 12:00,2016,6,24,12,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 13:00,2016,6,24,13,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 14:00,2016,6,24,14,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 15:00,2016,6,24,15,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 16:00,2016,6,24,16,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 17:00,2016,6,24,17,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/24/2016 18:00,2016,6,24,18,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 19:00,2016,6,24,19,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 20:00,2016,6,24,20,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 21:00,2016,6,24,21,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 22:00,2016,6,24,22,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/24/2016 23:00,2016,6,24,23,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 0:00,2016,6,25,0,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 1:00,2016,6,25,1,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 2:00,2016,6,25,2,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 3:00,2016,6,25,3,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 4:00,2016,6,25,4,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 5:00,2016,6,25,5,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 6:00,2016,6,25,6,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 7:00,2016,6,25,7,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 8:00,2016,6,25,8,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 9:00,2016,6,25,9,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 10:00,2016,6,25,10,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 11:00,2016,6,25,11,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 12:00,2016,6,25,12,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 13:00,2016,6,25,13,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 14:00,2016,6,25,14,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 15:00,2016,6,25,15,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 16:00,2016,6,25,16,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 17:00,2016,6,25,17,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 18:00,2016,6,25,18,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 19:00,2016,6,25,19,4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 20:00,2016,6,25,20,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 21:00,2016,6,25,21,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 22:00,2016,6,25,22,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/25/2016 23:00,2016,6,25,23,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 0:00,2016,6,26,0,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 1:00,2016,6,26,1,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 2:00,2016,6,26,2,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 3:00,2016,6,26,3,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 4:00,2016,6,26,4,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 5:00,2016,6,26,5,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 6:00,2016,6,26,6,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 7:00,2016,6,26,7,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 8:00,2016,6,26,8,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 9:00,2016,6,26,9,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 10:00,2016,6,26,10,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 11:00,2016,6,26,11,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 12:00,2016,6,26,12,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 13:00,2016,6,26,13,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 14:00,2016,6,26,14,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 15:00,2016,6,26,15,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 16:00,2016,6,26,16,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 17:00,2016,6,26,17,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 18:00,2016,6,26,18,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 19:00,2016,6,26,19,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 20:00,2016,6,26,20,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 21:00,2016,6,26,21,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 22:00,2016,6,26,22,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/26/2016 23:00,2016,6,26,23,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 0:00,2016,6,27,0,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 1:00,2016,6,27,1,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 2:00,2016,6,27,2,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 3:00,2016,6,27,3,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 4:00,2016,6,27,4,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 5:00,2016,6,27,5,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 6:00,2016,6,27,6,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 7:00,2016,6,27,7,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 8:00,2016,6,27,8,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 9:00,2016,6,27,9,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 10:00,2016,6,27,10,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 11:00,2016,6,27,11,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 12:00,2016,6,27,12,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 13:00,2016,6,27,13,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 14:00,2016,6,27,14,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 15:00,2016,6,27,15,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/27/2016 16:00,2016,6,27,16,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 17:00,2016,6,27,17,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 18:00,2016,6,27,18,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/27/2016 19:00,2016,6,27,19,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 20:00,2016,6,27,20,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 21:00,2016,6,27,21,108,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 22:00,2016,6,27,22,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/27/2016 23:00,2016,6,27,23,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 0:00,2016,6,28,0,125,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 1:00,2016,6,28,1,129,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 2:00,2016,6,28,2,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 3:00,2016,6,28,3,150,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 4:00,2016,6,28,4,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 5:00,2016,6,28,5,160,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 6:00,2016,6,28,6,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 7:00,2016,6,28,7,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 8:00,2016,6,28,8,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 9:00,2016,6,28,9,89,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 10:00,2016,6,28,10,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 11:00,2016,6,28,11,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 12:00,2016,6,28,12,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 13:00,2016,6,28,13,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 14:00,2016,6,28,14,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 15:00,2016,6,28,15,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 16:00,2016,6,28,16,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 17:00,2016,6,28,17,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 18:00,2016,6,28,18,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 19:00,2016,6,28,19,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 20:00,2016,6,28,20,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 21:00,2016,6,28,21,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 22:00,2016,6,28,22,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/28/2016 23:00,2016,6,28,23,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 0:00,2016,6,29,0,91,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 1:00,2016,6,29,1,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 2:00,2016,6,29,2,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 3:00,2016,6,29,3,87,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 4:00,2016,6,29,4,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 5:00,2016,6,29,5,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 6:00,2016,6,29,6,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 7:00,2016,6,29,7,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 8:00,2016,6,29,8,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 9:00,2016,6,29,9,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 10:00,2016,6,29,10,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 11:00,2016,6,29,11,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 12:00,2016,6,29,12,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 13:00,2016,6,29,13,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 14:00,2016,6,29,14,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 15:00,2016,6,29,15,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 16:00,2016,6,29,16,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/29/2016 17:00,2016,6,29,17,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 18:00,2016,6,29,18,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/29/2016 19:00,2016,6,29,19,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 20:00,2016,6,29,20,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 21:00,2016,6,29,21,1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 22:00,2016,6,29,22,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/29/2016 23:00,2016,6,29,23,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/30/2016 0:00,2016,6,30,0,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 1:00,2016,6,30,1,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/30/2016 2:00,2016,6,30,2,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 3:00,2016,6,30,3,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 4:00,2016,6,30,4,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 5:00,2016,6,30,5,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 6:00,2016,6,30,6,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/30/2016 7:00,2016,6,30,7,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 8:00,2016,6,30,8,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/30/2016 9:00,2016,6,30,9,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 10:00,2016,6,30,10,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 11:00,2016,6,30,11,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 12:00,2016,6,30,12,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 13:00,2016,6,30,13,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 14:00,2016,6,30,14,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 15:00,2016,6,30,15,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 16:00,2016,6,30,16,49,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 17:00,2016,6,30,17,108,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 18:00,2016,6,30,18,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 19:00,2016,6,30,19,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 20:00,2016,6,30,20,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 21:00,2016,6,30,21,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,6/30/2016 22:00,2016,6,30,22,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,6/30/2016 23:00,2016,6,30,23,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 0:00,2016,7,1,0,-1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 1:00,2016,7,1,1,96,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 2:00,2016,7,1,2,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 3:00,2016,7,1,3,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 4:00,2016,7,1,4,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 5:00,2016,7,1,5,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 6:00,2016,7,1,6,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 7:00,2016,7,1,7,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/1/2016 8:00,2016,7,1,8,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 9:00,2016,7,1,9,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 10:00,2016,7,1,10,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 11:00,2016,7,1,11,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 12:00,2016,7,1,12,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 13:00,2016,7,1,13,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 14:00,2016,7,1,14,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 15:00,2016,7,1,15,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 16:00,2016,7,1,16,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 17:00,2016,7,1,17,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 18:00,2016,7,1,18,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 19:00,2016,7,1,19,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 20:00,2016,7,1,20,-1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 21:00,2016,7,1,21,-1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/1/2016 22:00,2016,7,1,22,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/1/2016 23:00,2016,7,1,23,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 0:00,2016,7,2,0,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 1:00,2016,7,2,1,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 2:00,2016,7,2,2,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 3:00,2016,7,2,3,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 4:00,2016,7,2,4,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 5:00,2016,7,2,5,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 6:00,2016,7,2,6,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 7:00,2016,7,2,7,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 8:00,2016,7,2,8,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 9:00,2016,7,2,9,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 10:00,2016,7,2,10,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 11:00,2016,7,2,11,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 12:00,2016,7,2,12,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 13:00,2016,7,2,13,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 14:00,2016,7,2,14,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 15:00,2016,7,2,15,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 16:00,2016,7,2,16,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 17:00,2016,7,2,17,-999,µg/m³,1 Hr,Missing
Shenyang,PM2.5,7/2/2016 18:00,2016,7,2,18,29,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 19:00,2016,7,2,19,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 20:00,2016,7,2,20,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 21:00,2016,7,2,21,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 22:00,2016,7,2,22,4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/2/2016 23:00,2016,7,2,23,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 0:00,2016,7,3,0,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 1:00,2016,7,3,1,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 2:00,2016,7,3,2,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 3:00,2016,7,3,3,110,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 4:00,2016,7,3,4,100,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 5:00,2016,7,3,5,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 6:00,2016,7,3,6,109,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 7:00,2016,7,3,7,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 8:00,2016,7,3,8,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 9:00,2016,7,3,9,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 10:00,2016,7,3,10,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 11:00,2016,7,3,11,2,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 12:00,2016,7,3,12,1,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 13:00,2016,7,3,13,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 14:00,2016,7,3,14,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 15:00,2016,7,3,15,4,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 16:00,2016,7,3,16,2,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 17:00,2016,7,3,17,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 18:00,2016,7,3,18,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 19:00,2016,7,3,19,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 20:00,2016,7,3,20,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 21:00,2016,7,3,21,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 22:00,2016,7,3,22,23,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/3/2016 23:00,2016,7,3,23,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 0:00,2016,7,4,0,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 1:00,2016,7,4,1,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 2:00,2016,7,4,2,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 3:00,2016,7,4,3,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 4:00,2016,7,4,4,138,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 5:00,2016,7,4,5,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 6:00,2016,7,4,6,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 7:00,2016,7,4,7,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,7/4/2016 8:00,2016,7,4,8,110,µg/m³,1 Hr,Valid
