A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/5.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/5.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shenyang,PM2.5,4/9/2017 18:00,2017,4,9,18,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/9/2017 19:00,2017,4,9,19,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/9/2017 20:00,2017,4,9,20,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/9/2017 21:00,2017,4,9,21,73,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/9/2017 22:00,2017,4,9,22,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/9/2017 23:00,2017,4,9,23,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 0:00,2017,4,10,0,152,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 1:00,2017,4,10,1,156,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 2:00,2017,4,10,2,143,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 3:00,2017,4,10,3,119,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 4:00,2017,4,10,4,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 5:00,2017,4,10,5,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 6:00,2017,4,10,6,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 7:00,2017,4,10,7,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 8:00,2017,4,10,8,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 9:00,2017,4,10,9,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 10:00,2017,4,10,10,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 11:00,2017,4,10,11,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 12:00,2017,4,10,12,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 13:00,2017,4,10,13,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 14:00,2017,4,10,14,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 15:00,2017,4,10,15,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 16:00,2017,4,10,16,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 17:00,2017,4,10,17,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 18:00,2017,4,10,18,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 19:00,2017,4,10,19,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 20:00,2017,4,10,20,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 21:00,2017,4,10,21,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 22:00,2017,4,10,22,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/10/2017 23:00,2017,4,10,23,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 0:00,2017,4,11,0,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 1:00,2017,4,11,1,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 2:00,2017,4,11,2,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 3:00,2017,4,11,3,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 4:00,2017,4,11,4,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 5:00,2017,4,11,5,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 6:00,2017,4,11,6,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 7:00,2017,4,11,7,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 8:00,2017,4,11,8,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 9:00,2017,4,11,9,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 10:00,2017,4,11,10,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 11:00,2017,4,11,11,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 12:00,2017,4,11,12,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 13:00,2017,4,11,13,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 14:00,2017,4,11,14,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 15:00,2017,4,11,15,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 16:00,2017,4,11,16,14,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 17:00,2017,4,11,17,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 18:00,2017,4,11,18,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 19:00,2017,4,11,19,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 20:00,2017,4,11,20,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 21:00,2017,4,11,21,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 22:00,2017,4,11,22,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/11/2017 23:00,2017,4,11,23,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 0:00,2017,4,12,0,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 1:00,2017,4,12,1,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 2:00,2017,4,12,2,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 3:00,2017,4,12,3,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 4:00,2017,4,12,4,15,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 5:00,2017,4,12,5,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 6:00,2017,4,12,6,8,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 7:00,2017,4,12,7,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 8:00,2017,4,12,8,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 9:00,2017,4,12,9,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 10:00,2017,4,12,10,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 11:00,2017,4,12,11,3,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 12:00,2017,4,12,12,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 13:00,2017,4,12,13,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 14:00,2017,4,12,14,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 15:00,2017,4,12,15,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 16:00,2017,4,12,16,7,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 17:00,2017,4,12,17,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 18:00,2017,4,12,18,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 19:00,2017,4,12,19,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 20:00,2017,4,12,20,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 21:00,2017,4,12,21,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 22:00,2017,4,12,22,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/12/2017 23:00,2017,4,12,23,84,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 0:00,2017,4,13,0,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 1:00,2017,4,13,1,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 2:00,2017,4,13,2,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 3:00,2017,4,13,3,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 4:00,2017,4,13,4,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 5:00,2017,4,13,5,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 6:00,2017,4,13,6,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 7:00,2017,4,13,7,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 8:00,2017,4,13,8,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 9:00,2017,4,13,9,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 10:00,2017,4,13,10,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 11:00,2017,4,13,11,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 12:00,2017,4,13,12,18,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 13:00,2017,4,13,13,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 14:00,2017,4,13,14,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 15:00,2017,4,13,15,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 16:00,2017,4,13,16,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 17:00,2017,4,13,17,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 18:00,2017,4,13,18,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 19:00,2017,4,13,19,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 20:00,2017,4,13,20,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 21:00,2017,4,13,21,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 22:00,2017,4,13,22,57,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/13/2017 23:00,2017,4,13,23,77,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 0:00,2017,4,14,0,92,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 1:00,2017,4,14,1,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 2:00,2017,4,14,2,113,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 3:00,2017,4,14,3,101,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 4:00,2017,4,14,4,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 5:00,2017,4,14,5,95,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 6:00,2017,4,14,6,99,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 7:00,2017,4,14,7,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 8:00,2017,4,14,8,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 9:00,2017,4,14,9,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 10:00,2017,4,14,10,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 11:00,2017,4,14,11,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 12:00,2017,4,14,12,62,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 13:00,2017,4,14,13,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 14:00,2017,4,14,14,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 15:00,2017,4,14,15,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 16:00,2017,4,14,16,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 17:00,2017,4,14,17,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 18:00,2017,4,14,18,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 19:00,2017,4,14,19,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 20:00,2017,4,14,20,85,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 21:00,2017,4,14,21,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 22:00,2017,4,14,22,60,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/14/2017 23:00,2017,4,14,23,72,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 0:00,2017,4,15,0,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 1:00,2017,4,15,1,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 2:00,2017,4,15,2,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 3:00,2017,4,15,3,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 4:00,2017,4,15,4,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 5:00,2017,4,15,5,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 6:00,2017,4,15,6,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 7:00,2017,4,15,7,74,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 8:00,2017,4,15,8,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 9:00,2017,4,15,9,86,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 10:00,2017,4,15,10,79,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 11:00,2017,4,15,11,71,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 12:00,2017,4,15,12,76,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 13:00,2017,4,15,13,81,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 14:00,2017,4,15,14,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 15:00,2017,4,15,15,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 16:00,2017,4,15,16,229,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 17:00,2017,4,15,17,170,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 18:00,2017,4,15,18,90,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 19:00,2017,4,15,19,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 20:00,2017,4,15,20,98,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 21:00,2017,4,15,21,97,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 22:00,2017,4,15,22,106,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/15/2017 23:00,2017,4,15,23,139,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 0:00,2017,4,16,0,147,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 1:00,2017,4,16,1,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 2:00,2017,4,16,2,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 3:00,2017,4,16,3,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 4:00,2017,4,16,4,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 5:00,2017,4,16,5,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 6:00,2017,4,16,6,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 7:00,2017,4,16,7,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 8:00,2017,4,16,8,112,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 9:00,2017,4,16,9,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 10:00,2017,4,16,10,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 11:00,2017,4,16,11,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 12:00,2017,4,16,12,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 13:00,2017,4,16,13,32,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 14:00,2017,4,16,14,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 15:00,2017,4,16,15,12,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 16:00,2017,4,16,16,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 17:00,2017,4,16,17,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 18:00,2017,4,16,18,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 19:00,2017,4,16,19,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 20:00,2017,4,16,20,80,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 21:00,2017,4,16,21,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 22:00,2017,4,16,22,105,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/16/2017 23:00,2017,4,16,23,102,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 0:00,2017,4,17,0,75,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 1:00,2017,4,17,1,75,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 2:00,2017,4,17,2,93,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 3:00,2017,4,17,3,104,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 4:00,2017,4,17,4,121,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 5:00,2017,4,17,5,83,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 6:00,2017,4,17,6,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 7:00,2017,4,17,7,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 8:00,2017,4,17,8,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 9:00,2017,4,17,9,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 10:00,2017,4,17,10,27,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 11:00,2017,4,17,11,30,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 12:00,2017,4,17,12,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 13:00,2017,4,17,13,34,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 14:00,2017,4,17,14,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 15:00,2017,4,17,15,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 16:00,2017,4,17,16,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 17:00,2017,4,17,17,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 18:00,2017,4,17,18,25,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 19:00,2017,4,17,19,37,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 20:00,2017,4,17,20,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 21:00,2017,4,17,21,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 22:00,2017,4,17,22,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/17/2017 23:00,2017,4,17,23,61,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 0:00,2017,4,18,0,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 1:00,2017,4,18,1,69,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 2:00,2017,4,18,2,70,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 3:00,2017,4,18,3,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 4:00,2017,4,18,4,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 5:00,2017,4,18,5,31,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 6:00,2017,4,18,6,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 7:00,2017,4,18,7,20,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 8:00,2017,4,18,8,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 9:00,2017,4,18,9,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 10:00,2017,4,18,10,10,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 11:00,2017,4,18,11,26,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 12:00,2017,4,18,12,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 13:00,2017,4,18,13,6,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 14:00,2017,4,18,14,5,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 15:00,2017,4,18,15,13,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 16:00,2017,4,18,16,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 17:00,2017,4,18,17,9,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 18:00,2017,4,18,18,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 19:00,2017,4,18,19,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 20:00,2017,4,18,20,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 21:00,2017,4,18,21,21,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 22:00,2017,4,18,22,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/18/2017 23:00,2017,4,18,23,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 0:00,2017,4,19,0,16,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 1:00,2017,4,19,1,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 2:00,2017,4,19,2,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 3:00,2017,4,19,3,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 4:00,2017,4,19,4,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 5:00,2017,4,19,5,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 6:00,2017,4,19,6,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 7:00,2017,4,19,7,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 8:00,2017,4,19,8,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 9:00,2017,4,19,9,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 10:00,2017,4,19,10,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 11:00,2017,4,19,11,22,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 12:00,2017,4,19,12,19,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 13:00,2017,4,19,13,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 14:00,2017,4,19,14,24,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 15:00,2017,4,19,15,28,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 16:00,2017,4,19,16,17,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 17:00,2017,4,19,17,11,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 18:00,2017,4,19,18,33,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 19:00,2017,4,19,19,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 20:00,2017,4,19,20,47,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 21:00,2017,4,19,21,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 22:00,2017,4,19,22,42,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/19/2017 23:00,2017,4,19,23,40,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 0:00,2017,4,20,0,36,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 1:00,2017,4,20,1,41,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 2:00,2017,4,20,2,51,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 3:00,2017,4,20,3,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 4:00,2017,4,20,4,58,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 5:00,2017,4,20,5,63,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 6:00,2017,4,20,6,59,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 7:00,2017,4,20,7,55,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 8:00,2017,4,20,8,56,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 9:00,2017,4,20,9,54,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 10:00,2017,4,20,10,68,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 11:00,2017,4,20,11,66,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 12:00,2017,4,20,12,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 13:00,2017,4,20,13,46,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 14:00,2017,4,20,14,64,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 15:00,2017,4,20,15,35,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 16:00,2017,4,20,16,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 17:00,2017,4,20,17,53,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 18:00,2017,4,20,18,38,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 19:00,2017,4,20,19,39,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 20:00,2017,4,20,20,43,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 21:00,2017,4,20,21,44,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 22:00,2017,4,20,22,48,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/20/2017 23:00,2017,4,20,23,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/21/2017 0:00,2017,4,21,0,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/21/2017 1:00,2017,4,21,1,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/21/2017 2:00,2017,4,21,2,50,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/21/2017 3:00,2017,4,21,3,45,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/21/2017 4:00,2017,4,21,4,52,µg/m³,1 Hr,Valid
Shenyang,PM2.5,4/21/2017 5:00,2017,4,21,5,64,µg/m³,1 Hr,Valid
